batch_id,drug_name,region,facility_type,manufacture_date,expiry_date,shelf_life_months,arrival_date,days_to_expiry_on_arrival,initial_quantity,avg_daily_consumption,demand_forecast_30d,season_on_arrival,disease_season_flag,quantity_remaining_30d_before_expiry,quantity_wasted,expired_unused,redistribution_done,redistribution_region
BATCH_TN_2024_2893,Ondansetron,Trichy,Pharmacy,2024-11-09,2026-10-30,24,2024-12-01,698,831,0.5,15,Northeast Monsoon,0,533,285,0,0,
BATCH_TN_2024_2894,Amoxicillin,Salem,Primary Health Centre,2024-01-09,2025-12-29,24,2024-01-24,705,598,0.82,24,Winter,1,42,6,0,0,
BATCH_TN_2023_2895,Omeprazole,Coimbatore,Government Hospital,2023-05-29,2025-05-18,24,2023-08-12,645,5651,11.45,343,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2024_2896,Salbutamol,Vellore,Primary Health Centre,2024-01-30,2026-01-19,24,2024-03-02,688,555,0.99,29,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2024_2897,Chloroquine,Tirunelveli,Private Hospital,2024-09-30,2029-09-04,60,2024-11-18,1751,1295,0.5,15,Northeast Monsoon,0,486,29,0,1,Chennai
BATCH_TN_2024_2898,Ondansetron,Vellore,Private Hospital,2024-03-22,2026-03-12,24,2024-06-17,633,807,0.5,15,Southwest Monsoon,1,490,216,0,0,
BATCH_TN_2024_2899,Artemether,Salem,Private Hospital,2024-05-10,2026-04-30,24,2024-07-12,657,1460,2.3,69,Southwest Monsoon,1,132,14,0,0,
BATCH_TN_2023_2900,Salbutamol,Erode,Government Hospital,2023-04-13,2025-04-02,24,2023-05-10,693,2234,1.01,30,Pre-monsoon,0,1634,162,0,1,Trichy
BATCH_TN_2023_2901,Metformin,Vellore,Primary Health Centre,2023-07-02,2026-06-16,36,2023-08-13,1038,587,0.74,22,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2024_2902,Chloroquine,Vellore,Government Hospital,2024-10-08,2029-09-12,60,2024-11-15,1762,7472,2.18,65,Northeast Monsoon,0,3498,1254,0,0,
BATCH_TN_2023_2903,Metformin,Coimbatore,Private Hospital,2023-06-10,2026-05-25,36,2023-08-29,1000,920,0.84,25,Southwest Monsoon,0,181,26,0,0,
BATCH_TN_2023_2904,Ondansetron,Trichy,Pharmacy,2023-09-02,2025-08-22,24,2023-11-20,641,582,1.14,34,Northeast Monsoon,0,0,0,0,0,
BATCH_TN_2023_2905,Artemether,Salem,Primary Health Centre,2023-04-02,2025-03-22,24,2023-05-02,690,353,0.5,15,Pre-monsoon,0,38,8,0,0,
BATCH_TN_2024_2906,Paracetamol,Coimbatore,Primary Health Centre,2024-03-29,2027-03-14,36,2024-05-24,1024,745,0.54,16,Pre-monsoon,0,288,87,0,0,
BATCH_TN_2024_2907,Omeprazole,Trichy,Primary Health Centre,2024-01-20,2026-01-09,24,2024-03-16,664,744,1.33,40,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2023_2908,Omeprazole,Erode,Primary Health Centre,2023-03-08,2025-02-25,24,2023-05-05,662,500,0.53,15,Pre-monsoon,1,164,55,0,0,
BATCH_TN_2024_2909,Paracetamol,Coimbatore,Primary Health Centre,2024-10-08,2027-09-23,36,2024-12-11,1016,126,0.5,15,Northeast Monsoon,1,0,0,0,0,
BATCH_TN_2023_2910,Paracetamol,Tirunelveli,Private Hospital,2023-07-29,2026-07-13,36,2023-10-09,1008,3287,3.79,113,Northeast Monsoon,1,0,0,0,0,
BATCH_TN_2023_2911,Metformin,Kanchipuram,Pharmacy,2023-04-08,2026-03-23,36,2023-05-14,1044,1726,1.73,51,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2023_2912,Chloroquine,Erode,Primary Health Centre,2023-12-21,2028-11-24,60,2024-02-20,1739,719,0.53,15,Winter,0,0,0,0,0,
BATCH_TN_2023_2913,Amlodipine,Erode,Government Hospital,2023-09-15,2026-08-30,36,2023-11-10,1024,6103,8.07,242,Northeast Monsoon,0,0,0,0,0,
BATCH_TN_2023_2914,Artemether,Salem,Pharmacy,2023-11-08,2025-10-28,24,2024-01-16,651,392,0.8,23,Winter,0,0,0,0,0,
BATCH_TN_2024_2915,Omeprazole,Coimbatore,Government Hospital,2024-09-02,2026-08-23,24,2024-11-15,646,4851,3.79,113,Northeast Monsoon,0,2789,299,0,1,Tirunelveli
BATCH_TN_2023_2916,Amlodipine,Vellore,Primary Health Centre,2023-04-01,2026-03-16,36,2023-04-24,1057,551,0.72,21,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2024_2917,Insulin,Coimbatore,Government Hospital,2024-10-01,2025-09-26,12,2024-12-16,284,5806,15.76,472,Northeast Monsoon,0,1494,50,0,1,Thoothukudi
BATCH_TN_2023_2918,Artemether,Erode,Pharmacy,2023-07-19,2025-07-08,24,2023-08-29,679,996,1.83,54,Southwest Monsoon,1,0,0,0,0,
BATCH_TN_2024_2919,Ondansetron,Salem,Government Hospital,2024-03-26,2026-03-16,24,2024-04-18,697,1945,0.93,27,Pre-monsoon,0,1381,78,0,1,Thoothukudi
BATCH_TN_2024_2920,Insulin,Madurai,Private Hospital,2024-07-11,2025-07-06,12,2024-08-30,310,1700,2.4,72,Southwest Monsoon,0,1076,520,0,0,
BATCH_TN_2023_2921,Ondansetron,Madurai,Primary Health Centre,2023-09-22,2025-09-11,24,2023-10-16,696,137,0.5,15,Northeast Monsoon,0,0,0,0,0,
BATCH_TN_2024_2922,Amoxicillin,Salem,Pharmacy,2024-04-22,2026-04-12,24,2024-05-07,705,1552,0.86,25,Pre-monsoon,0,944,466,0,0,
BATCH_TN_2023_2923,Paracetamol,Trichy,Private Hospital,2023-11-21,2026-11-05,36,2024-02-10,999,3277,1.04,31,Winter,1,2391,1226,0,0,
BATCH_TN_2024_2924,Ibuprofen,Kanchipuram,Private Hospital,2024-01-15,2026-12-30,36,2024-03-11,1024,2962,1.45,43,Pre-monsoon,0,1408,638,0,0,
BATCH_TN_2023_2925,Paracetamol,Thoothukudi,Government Hospital,2023-08-04,2026-07-19,36,2023-09-17,1036,6549,3.14,94,Southwest Monsoon,0,3241,188,0,1,Erode
BATCH_TN_2023_2926,Ciprofloxacin,Madurai,Government Hospital,2023-11-04,2025-10-24,24,2024-01-09,654,6702,12.05,361,Winter,1,45,4,0,0,
BATCH_TN_2023_2927,Omeprazole,Coimbatore,Government Hospital,2023-01-25,2025-01-14,24,2023-04-05,650,6919,9.36,280,Pre-monsoon,0,1106,207,0,0,
BATCH_TN_2024_2928,Metformin,Thoothukudi,Government Hospital,2024-01-27,2027-01-11,36,2024-03-07,1040,4830,5.83,174,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2024_2929,Amoxicillin,Coimbatore,Government Hospital,2024-12-29,2026-12-19,24,2025-01-22,696,3413,6.29,188,Winter,1,0,0,0,0,
BATCH_TN_2024_2930,Chloroquine,Thoothukudi,Private Hospital,2024-07-09,2029-06-13,60,2024-08-25,1753,2679,1.72,51,Southwest Monsoon,1,0,0,0,0,
BATCH_TN_2024_2931,Ondansetron,Trichy,Government Hospital,2024-11-18,2026-11-08,24,2025-01-01,676,1640,1.27,38,Winter,0,894,36,0,1,Kanchipuram
BATCH_TN_2024_2932,Amoxicillin,Erode,Pharmacy,2024-01-19,2026-01-08,24,2024-02-26,682,1776,2.56,76,Winter,1,308,60,0,0,
BATCH_TN_2023_2933,Amlodipine,Salem,Pharmacy,2023-11-27,2026-11-11,36,2024-01-12,1034,584,0.5,15,Winter,0,81,15,0,0,
BATCH_TN_2023_2934,Ibuprofen,Salem,Pharmacy,2023-08-07,2026-07-22,36,2023-08-31,1056,1856,1.47,44,Southwest Monsoon,0,163,31,0,0,
BATCH_TN_2024_2935,Chloroquine,Tirunelveli,Private Hospital,2024-12-30,2029-12-04,60,2025-03-29,1711,2355,0.5,15,Pre-monsoon,0,1410,593,0,0,
BATCH_TN_2023_2936,Metformin,Coimbatore,Pharmacy,2023-03-24,2026-03-08,36,2023-04-08,1065,1154,1.24,37,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2023_2937,Chloroquine,Trichy,Primary Health Centre,2023-10-09,2028-09-12,60,2023-11-30,1748,115,0.5,15,Northeast Monsoon,0,0,0,0,0,
BATCH_TN_2024_2938,Ciprofloxacin,Trichy,Pharmacy,2024-06-27,2026-06-17,24,2024-08-29,657,1194,0.66,19,Southwest Monsoon,0,793,401,0,0,
BATCH_TN_2024_2939,Ibuprofen,Chennai,Pharmacy,2024-07-24,2027-07-09,36,2024-10-10,1002,1947,1.63,48,Northeast Monsoon,0,256,42,0,0,
BATCH_TN_2024_2940,Artemether,Vellore,Pharmacy,2024-01-24,2026-01-13,24,2024-04-21,632,203,0.5,15,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2023_2941,Metformin,Vellore,Primary Health Centre,2023-03-26,2026-03-10,36,2023-05-21,1024,154,0.5,15,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2023_2942,Amlodipine,Salem,Pharmacy,2023-06-04,2026-05-19,36,2023-07-26,1028,1374,0.7,21,Southwest Monsoon,0,588,230,0,0,
BATCH_TN_2024_2943,Amoxicillin,Tirunelveli,Pharmacy,2024-11-04,2026-10-25,24,2024-12-29,665,233,0.5,15,Northeast Monsoon,1,0,0,0,0,
BATCH_TN_2024_2944,Salbutamol,Erode,Pharmacy,2024-10-16,2026-10-06,24,2025-01-01,643,610,0.5,15,Winter,1,262,126,0,0,
BATCH_TN_2024_2945,Salbutamol,Trichy,Primary Health Centre,2024-12-10,2026-11-30,24,2025-02-03,665,584,1.01,30,Winter,1,0,0,0,0,
BATCH_TN_2023_2946,Paracetamol,Madurai,Primary Health Centre,2023-04-28,2026-04-12,36,2023-07-07,1010,163,0.5,15,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2023_2947,Paracetamol,Thoothukudi,Private Hospital,2023-11-30,2026-11-14,36,2023-12-20,1060,2869,1.37,41,Northeast Monsoon,1,1274,450,0,0,
BATCH_TN_2024_2948,Metformin,Erode,Pharmacy,2024-12-30,2027-12-15,36,2025-03-15,1005,940,1.03,30,Pre-monsoon,0,28,3,0,0,
BATCH_TN_2024_2949,Salbutamol,Thoothukudi,Pharmacy,2024-06-20,2026-06-10,24,2024-08-06,673,839,0.94,28,Southwest Monsoon,0,306,114,0,0,
BATCH_TN_2023_2950,Omeprazole,Thoothukudi,Private Hospital,2023-07-14,2025-07-03,24,2023-09-10,662,2642,3.11,93,Southwest Monsoon,0,572,147,0,0,
BATCH_TN_2024_2951,Ibuprofen,Erode,Private Hospital,2024-10-04,2027-09-19,36,2024-11-20,1033,3023,2.25,67,Northeast Monsoon,0,763,191,0,0,
BATCH_TN_2023_2952,Metformin,Madurai,Government Hospital,2023-08-13,2026-07-28,36,2023-10-11,1021,3263,1.11,33,Northeast Monsoon,1,2225,1054,0,0,
BATCH_TN_2023_2953,Omeprazole,Chennai,Government Hospital,2023-07-04,2025-06-23,24,2023-09-20,642,4091,8.9,266,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2024_2954,Omeprazole,Erode,Government Hospital,2024-12-31,2026-12-21,24,2025-02-10,679,2098,3.21,96,Winter,0,116,16,0,0,
BATCH_TN_2023_2955,Artemether,Salem,Pharmacy,2023-07-26,2025-07-15,24,2023-08-29,686,1690,0.86,25,Southwest Monsoon,1,1113,110,0,1,Trichy
BATCH_TN_2023_2956,Omeprazole,Chennai,Primary Health Centre,2023-04-24,2025-04-13,24,2023-07-16,637,617,0.58,17,Southwest Monsoon,0,276,90,0,0,
BATCH_TN_2023_2957,Salbutamol,Vellore,Primary Health Centre,2023-10-04,2025-09-23,24,2023-11-06,687,531,0.77,23,Northeast Monsoon,0,0,0,0,0,
BATCH_TN_2024_2958,Amlodipine,Chennai,Government Hospital,2024-09-09,2027-08-25,36,2024-11-30,998,1541,1.56,46,Northeast Monsoon,0,0,0,0,0,
BATCH_TN_2024_2959,Metformin,Vellore,Government Hospital,2024-10-22,2027-10-07,36,2024-12-02,1039,1125,0.5,15,Northeast Monsoon,0,618,282,0,0,
BATCH_TN_2023_2960,Paracetamol,Madurai,Primary Health Centre,2023-08-13,2026-07-28,36,2023-09-21,1041,105,0.5,15,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2023_2961,Ondansetron,Tirunelveli,Pharmacy,2023-01-19,2025-01-08,24,2023-03-17,663,1569,2.37,71,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2023_2962,Paracetamol,Madurai,Government Hospital,2023-06-30,2026-06-14,36,2023-08-04,1045,4991,6.49,194,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2023_2963,Salbutamol,Coimbatore,Primary Health Centre,2023-06-13,2025-06-02,24,2023-08-16,656,284,0.5,15,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2024_2964,Insulin,Trichy,Government Hospital,2024-11-04,2025-10-30,12,2024-11-26,338,6026,10.59,317,Northeast Monsoon,1,2648,952,0,0,
BATCH_TN_2023_2965,Amoxicillin,Madurai,Private Hospital,2023-06-30,2025-06-19,24,2023-07-31,689,1399,2.07,62,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2023_2966,Chloroquine,Madurai,Pharmacy,2023-07-27,2028-06-30,60,2023-08-28,1768,509,0.5,15,Southwest Monsoon,1,0,0,0,0,
BATCH_TN_2023_2967,Salbutamol,Erode,Private Hospital,2023-07-05,2025-06-24,24,2023-09-11,652,1215,2.31,69,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2024_2968,Artemether,Salem,Primary Health Centre,2024-03-22,2026-03-12,24,2024-04-09,702,748,0.79,23,Pre-monsoon,0,254,88,0,0,
BATCH_TN_2024_2969,Amlodipine,Erode,Government Hospital,2024-11-21,2027-11-06,36,2025-02-06,1003,3768,2.94,88,Winter,0,769,30,0,1,Thoothukudi
BATCH_TN_2023_2970,Omeprazole,Thoothukudi,Pharmacy,2023-07-04,2025-06-23,24,2023-09-19,643,872,0.85,25,Southwest Monsoon,0,287,80,0,0,
BATCH_TN_2023_2971,Insulin,Madurai,Pharmacy,2023-12-21,2024-12-15,12,2024-02-21,298,1576,3.14,94,Winter,0,695,279,0,0,
BATCH_TN_2024_2972,Ciprofloxacin,Chennai,Government Hospital,2024-05-18,2026-05-08,24,2024-06-08,699,7212,7.43,223,Southwest Monsoon,1,1534,133,0,1,Thoothukudi
BATCH_TN_2023_2973,Ciprofloxacin,Coimbatore,Primary Health Centre,2023-08-24,2025-08-13,24,2023-10-15,668,354,0.5,15,Northeast Monsoon,1,41,6,0,0,
BATCH_TN_2024_2974,Amlodipine,Coimbatore,Government Hospital,2024-04-28,2027-04-13,36,2024-05-19,1059,4763,4.27,128,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2024_2975,Ibuprofen,Trichy,Primary Health Centre,2024-07-02,2027-06-17,36,2024-08-06,1045,657,0.73,21,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2023_2976,Insulin,Coimbatore,Pharmacy,2023-09-03,2024-08-28,12,2023-11-13,289,782,1.92,57,Northeast Monsoon,1,213,77,0,0,
BATCH_TN_2023_2977,Amoxicillin,Thoothukudi,Government Hospital,2023-08-26,2025-08-15,24,2023-10-22,663,2947,3.0,89,Northeast Monsoon,0,875,23,0,1,Chennai
BATCH_TN_2024_2978,Chloroquine,Trichy,Government Hospital,2024-11-23,2029-10-28,60,2025-01-16,1746,1811,1.31,39,Winter,0,0,0,0,0,
BATCH_TN_2024_2979,Omeprazole,Vellore,Government Hospital,2024-11-15,2026-11-05,24,2024-12-06,699,5423,4.05,121,Northeast Monsoon,0,2893,268,0,1,Salem
BATCH_TN_2023_2980,Omeprazole,Vellore,Primary Health Centre,2023-08-25,2025-08-14,24,2023-11-01,652,390,0.75,22,Northeast Monsoon,0,0,0,0,0,
BATCH_TN_2024_2981,Ondansetron,Vellore,Primary Health Centre,2024-01-31,2026-01-20,24,2024-03-27,664,509,0.73,21,Pre-monsoon,0,3,0,0,0,
BATCH_TN_2023_2982,Amlodipine,Trichy,Private Hospital,2023-02-19,2026-02-03,36,2023-04-06,1034,3288,1.1,32,Pre-monsoon,0,2021,127,0,1,Thoothukudi
BATCH_TN_2023_2983,Ondansetron,Tirunelveli,Pharmacy,2023-03-04,2025-02-21,24,2023-04-29,664,328,0.5,15,Pre-monsoon,0,4,0,0,0,
BATCH_TN_2023_2984,Ibuprofen,Chennai,Government Hospital,2023-05-24,2026-05-08,36,2023-07-18,1025,5189,3.23,96,Southwest Monsoon,0,1970,142,0,1,Salem
BATCH_TN_2023_2985,Omeprazole,Chennai,Primary Health Centre,2023-03-03,2025-02-20,24,2023-04-23,669,502,0.5,15,Pre-monsoon,0,225,71,0,0,
BATCH_TN_2024_2986,Amlodipine,Madurai,Primary Health Centre,2024-05-02,2027-04-17,36,2024-06-18,1033,554,0.56,16,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2024_2987,Amoxicillin,Kanchipuram,Government Hospital,2024-12-12,2026-12-02,24,2025-01-20,681,1435,2.75,82,Winter,1,0,0,0,0,
BATCH_TN_2023_2988,Artemether,Salem,Pharmacy,2023-07-02,2025-06-21,24,2023-08-29,662,584,0.64,19,Southwest Monsoon,1,169,51,0,0,
BATCH_TN_2023_2989,Artemether,Chennai,Pharmacy,2023-10-30,2025-10-19,24,2023-11-15,704,736,1.23,36,Northeast Monsoon,0,0,0,0,0,
BATCH_TN_2024_2990,Chloroquine,Vellore,Government Hospital,2024-06-28,2029-06-02,60,2024-07-17,1781,3149,2.13,63,Southwest Monsoon,1,0,0,0,0,
BATCH_TN_2023_2991,Salbutamol,Vellore,Government Hospital,2023-08-17,2025-08-06,24,2023-11-15,630,7432,8.43,252,Northeast Monsoon,0,2844,127,0,1,Tirunelveli
BATCH_TN_2024_2992,Amoxicillin,Erode,Government Hospital,2024-12-05,2026-11-25,24,2025-02-21,642,6517,6.81,204,Winter,1,2966,107,0,1,Madurai
BATCH_TN_2023_2993,Amoxicillin,Tirunelveli,Primary Health Centre,2023-06-01,2025-05-21,24,2023-08-29,631,658,0.54,16,Southwest Monsoon,0,373,173,0,0,
BATCH_TN_2023_2994,Ondansetron,Trichy,Primary Health Centre,2023-04-25,2025-04-14,24,2023-05-16,699,339,0.5,15,Pre-monsoon,1,2,0,0,0,
BATCH_TN_2024_2995,Chloroquine,Salem,Pharmacy,2024-05-08,2029-04-12,60,2024-07-22,1725,1250,0.97,28,Southwest Monsoon,1,0,0,0,0,
BATCH_TN_2024_2996,Salbutamol,Kanchipuram,Private Hospital,2024-11-19,2026-11-09,24,2024-12-04,705,1933,1.04,31,Northeast Monsoon,1,1200,598,0,0,
BATCH_TN_2023_2997,Insulin,Madurai,Private Hospital,2023-10-01,2024-09-25,12,2023-10-18,343,3862,9.03,270,Northeast Monsoon,1,1206,243,0,0,
BATCH_TN_2024_2998,Omeprazole,Chennai,Government Hospital,2024-01-07,2025-12-27,24,2024-03-17,650,6716,12.46,373,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2024_2999,Chloroquine,Trichy,Primary Health Centre,2024-05-01,2029-04-05,60,2024-06-03,1767,524,0.5,15,Southwest Monsoon,1,0,0,0,0,
BATCH_TN_2024_3000,Ibuprofen,Salem,Pharmacy,2024-05-17,2027-05-02,36,2024-06-28,1038,1154,1.49,44,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2023_3001,Omeprazole,Kanchipuram,Pharmacy,2023-08-06,2025-07-26,24,2023-10-21,644,1074,1.03,30,Northeast Monsoon,0,488,12,0,1,Tirunelveli
BATCH_TN_2023_3002,Salbutamol,Trichy,Pharmacy,2023-09-21,2025-09-10,24,2023-10-16,695,1282,1.62,48,Northeast Monsoon,0,247,4,0,1,Madurai
BATCH_TN_2024_3003,Amlodipine,Madurai,Private Hospital,2024-03-09,2027-02-22,36,2024-05-22,1006,3751,4.86,145,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2023_3004,Salbutamol,Coimbatore,Private Hospital,2023-05-25,2025-05-14,24,2023-07-11,673,2040,3.98,119,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2023_3005,Salbutamol,Thoothukudi,Primary Health Centre,2023-08-24,2025-08-13,24,2023-09-15,698,514,0.5,15,Southwest Monsoon,0,216,77,0,0,
BATCH_TN_2023_3006,Ibuprofen,Vellore,Government Hospital,2023-06-01,2026-05-16,36,2023-07-21,1030,2545,2.66,79,Southwest Monsoon,0,214,24,0,0,
BATCH_TN_2023_3007,Omeprazole,Kanchipuram,Government Hospital,2023-08-10,2025-07-30,24,2023-10-22,647,2839,3.84,115,Northeast Monsoon,0,359,84,0,0,
BATCH_TN_2023_3008,Ondansetron,Erode,Government Hospital,2023-09-19,2025-09-08,24,2023-11-25,653,6425,5.56,166,Northeast Monsoon,0,3356,1455,0,0,
BATCH_TN_2024_3009,Ibuprofen,Trichy,Government Hospital,2024-02-11,2027-01-26,36,2024-03-14,1048,6409,3.53,105,Pre-monsoon,0,2996,117,0,1,Madurai
BATCH_TN_2024_3010,Salbutamol,Chennai,Pharmacy,2024-05-27,2026-05-17,24,2024-06-21,695,1574,1.41,42,Southwest Monsoon,0,689,22,0,1,Coimbatore
BATCH_TN_2024_3011,Amlodipine,Tirunelveli,Private Hospital,2024-03-03,2027-02-16,36,2024-03-19,1064,1686,0.58,17,Pre-monsoon,0,1149,544,0,0,
BATCH_TN_2024_3012,Amoxicillin,Tirunelveli,Primary Health Centre,2024-12-26,2026-12-16,24,2025-01-11,704,206,0.5,15,Winter,1,0,0,0,0,
BATCH_TN_2024_3013,Paracetamol,Coimbatore,Government Hospital,2024-11-13,2027-10-29,36,2025-01-26,1006,3275,3.22,96,Winter,1,123,11,0,0,
BATCH_TN_2023_3014,Salbutamol,Tirunelveli,Primary Health Centre,2023-12-09,2025-11-28,24,2024-01-23,675,597,0.96,28,Winter,1,33,4,0,0,
BATCH_TN_2023_3015,Paracetamol,Madurai,Pharmacy,2023-02-22,2026-02-06,36,2023-04-13,1030,205,0.5,15,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2023_3016,Chloroquine,Chennai,Private Hospital,2023-01-02,2027-12-07,60,2023-02-03,1768,3418,1.63,49,Winter,0,687,67,0,0,
BATCH_TN_2023_3017,Amlodipine,Kanchipuram,Government Hospital,2023-06-10,2026-05-25,36,2023-08-28,1001,2519,1.47,44,Southwest Monsoon,0,1191,353,0,0,
BATCH_TN_2024_3018,Amlodipine,Coimbatore,Private Hospital,2024-06-19,2027-06-04,36,2024-07-16,1053,1251,1.2,35,Southwest Monsoon,0,25,2,0,0,
BATCH_TN_2024_3019,Ondansetron,Chennai,Government Hospital,2024-02-27,2026-02-16,24,2024-05-02,655,7637,3.57,107,Pre-monsoon,1,5221,121,0,1,Vellore
BATCH_TN_2023_3020,Ciprofloxacin,Vellore,Primary Health Centre,2023-05-14,2025-05-03,24,2023-07-02,671,576,0.8,23,Southwest Monsoon,0,15,3,0,0,
BATCH_TN_2024_3021,Ibuprofen,Tirunelveli,Pharmacy,2024-04-24,2027-04-09,36,2024-07-20,993,1329,0.54,16,Southwest Monsoon,0,743,74,0,1,Thoothukudi
BATCH_TN_2024_3022,Ibuprofen,Kanchipuram,Government Hospital,2024-03-05,2027-02-18,36,2024-04-17,1037,5746,7.15,214,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2023_3023,Chloroquine,Madurai,Pharmacy,2023-11-29,2028-11-02,60,2024-02-20,1717,319,0.5,15,Winter,0,0,0,0,0,
BATCH_TN_2023_3024,Amoxicillin,Salem,Government Hospital,2023-11-06,2025-10-26,24,2024-01-15,650,6983,3.66,109,Winter,1,5057,2821,0,0,
BATCH_TN_2024_3025,Omeprazole,Erode,Primary Health Centre,2024-05-07,2026-04-27,24,2024-07-22,644,434,0.71,21,Southwest Monsoon,0,24,4,0,0,
BATCH_TN_2023_3026,Omeprazole,Chennai,Government Hospital,2023-07-16,2025-07-05,24,2023-08-21,684,1740,1.46,43,Southwest Monsoon,0,909,359,0,0,
BATCH_TN_2023_3027,Paracetamol,Erode,Primary Health Centre,2023-06-16,2026-05-31,36,2023-09-13,991,633,0.5,15,Southwest Monsoon,0,200,14,0,1,Vellore
BATCH_TN_2023_3028,Artemether,Coimbatore,Private Hospital,2023-01-19,2025-01-08,24,2023-03-30,650,2305,4.32,129,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2023_3029,Salbutamol,Thoothukudi,Pharmacy,2023-09-14,2025-09-03,24,2023-11-27,646,1338,1.18,35,Northeast Monsoon,0,512,208,0,0,
BATCH_TN_2023_3030,Ondansetron,Tirunelveli,Pharmacy,2023-12-03,2025-11-22,24,2024-01-30,662,1875,1.11,33,Winter,0,1261,643,0,0,
BATCH_TN_2024_3031,Ciprofloxacin,Kanchipuram,Private Hospital,2024-05-18,2026-05-08,24,2024-07-03,674,3225,5.68,170,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2024_3032,Amlodipine,Kanchipuram,Pharmacy,2024-10-11,2027-09-26,36,2024-12-16,1014,688,0.5,15,Northeast Monsoon,0,203,51,0,0,
BATCH_TN_2024_3033,Ondansetron,Kanchipuram,Pharmacy,2024-05-05,2026-04-25,24,2024-05-28,697,846,1.49,44,Pre-monsoon,1,0,0,0,0,
BATCH_TN_2024_3034,Chloroquine,Salem,Government Hospital,2024-12-15,2029-11-19,60,2025-02-05,1748,6291,4.89,146,Winter,0,0,0,0,0,
BATCH_TN_2023_3035,Metformin,Thoothukudi,Pharmacy,2023-12-25,2026-12-09,36,2024-03-04,1010,1063,0.75,22,Pre-monsoon,0,424,5,0,1,Erode
BATCH_TN_2023_3036,Ondansetron,Trichy,Government Hospital,2023-04-20,2025-04-09,24,2023-06-13,666,7241,7.01,210,Southwest Monsoon,1,3165,1073,0,0,
BATCH_TN_2023_3037,Ondansetron,Salem,Government Hospital,2023-04-03,2025-03-23,24,2023-05-20,673,1133,1.0,29,Pre-monsoon,1,484,198,0,0,
BATCH_TN_2023_3038,Salbutamol,Kanchipuram,Private Hospital,2023-08-22,2025-08-11,24,2023-10-01,680,2247,1.82,54,Northeast Monsoon,0,1226,142,0,1,Vellore
BATCH_TN_2024_3039,Metformin,Chennai,Pharmacy,2024-12-21,2027-12-06,36,2025-01-06,1064,694,0.5,15,Winter,0,181,42,0,0,
BATCH_TN_2023_3040,Ibuprofen,Coimbatore,Private Hospital,2023-03-20,2026-03-04,36,2023-05-31,1008,1296,1.4,41,Pre-monsoon,0,101,10,0,0,
BATCH_TN_2023_3041,Amlodipine,Kanchipuram,Private Hospital,2023-05-24,2026-05-08,36,2023-07-07,1036,1361,1.67,50,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2024_3042,Paracetamol,Thoothukudi,Government Hospital,2024-10-16,2027-10-01,36,2025-01-11,993,1154,0.85,25,Winter,1,350,28,0,1,Vellore
BATCH_TN_2023_3043,Salbutamol,Chennai,Private Hospital,2023-09-17,2025-09-06,24,2023-12-10,636,2516,2.16,64,Northeast Monsoon,1,1269,115,0,1,Madurai
BATCH_TN_2023_3044,Ciprofloxacin,Kanchipuram,Pharmacy,2023-04-16,2025-04-05,24,2023-06-30,645,1576,0.88,26,Southwest Monsoon,1,956,510,0,0,
BATCH_TN_2023_3045,Salbutamol,Erode,Government Hospital,2023-12-03,2025-11-22,24,2024-01-27,665,4750,6.64,199,Winter,1,651,101,0,0,
BATCH_TN_2024_3046,Artemether,Vellore,Primary Health Centre,2024-08-25,2026-08-15,24,2024-09-28,686,584,0.95,28,Southwest Monsoon,1,0,0,0,0,
BATCH_TN_2024_3047,Salbutamol,Trichy,Government Hospital,2024-04-26,2026-04-16,24,2024-05-27,689,7457,10.46,313,Pre-monsoon,0,693,89,0,0,
