region,lat,lng,drug_name,facility_type,month,year,season,disease_season_flag,population_est,facility_count,disease_prevalence_index,total_quantity_demanded,total_quantity_supplied,supply_gap,demand_per_capita,demand_score
Coimbatore,11.0168,76.9558,Salbutamol,Pharmacy,2,2023,Winter,1,2100000,210,0.3695,2693,2466,0.0843,0.001282,0.1099
Coimbatore,11.0168,76.9558,Salbutamol,Pharmacy,4,2023,Pre-monsoon,0,2100000,210,0.1775,1286,1148,0.1073,0.000612,0.0508
Coimbatore,11.0168,76.9558,Salbutamol,Pharmacy,5,2023,Pre-monsoon,0,2100000,210,0.2698,2145,2086,0.0275,0.001021,0.0869
Coimbatore,11.0168,76.9558,Salbutamol,Pharmacy,6,2023,Southwest Monsoon,0,2100000,210,0.2643,1813,1551,0.1445,0.000863,0.0729
Coimbatore,11.0168,76.9558,Salbutamol,Pharmacy,7,2023,Southwest Monsoon,0,2100000,210,0.3394,1877,1860,0.0091,0.000894,0.0756
Coimbatore,11.0168,76.9558,Salbutamol,Pharmacy,8,2023,Southwest Monsoon,0,2100000,210,0.2422,2139,1974,0.0771,0.001019,0.0866
Coimbatore,11.0168,76.9558,Salbutamol,Pharmacy,9,2023,Southwest Monsoon,0,2100000,210,0.276,1608,1631,0.0,0.000766,0.0643
Coimbatore,11.0168,76.9558,Salbutamol,Pharmacy,10,2023,Northeast Monsoon,0,2100000,210,0.3178,1928,1955,0.0,0.000918,0.0778
Coimbatore,11.0168,76.9558,Salbutamol,Pharmacy,12,2023,Northeast Monsoon,1,2100000,210,0.3268,2762,2553,0.0757,0.001315,0.1128
Coimbatore,11.0168,76.9558,Salbutamol,Pharmacy,2,2024,Winter,1,2100000,210,0.4228,3550,3327,0.0628,0.00169,0.1459
Coimbatore,11.0168,76.9558,Salbutamol,Pharmacy,3,2024,Pre-monsoon,0,2100000,210,0.0886,1675,1526,0.089,0.000798,0.0671
Coimbatore,11.0168,76.9558,Salbutamol,Pharmacy,4,2024,Pre-monsoon,0,2100000,210,0.1492,1962,1770,0.0979,0.000934,0.0792
Coimbatore,11.0168,76.9558,Salbutamol,Pharmacy,5,2024,Pre-monsoon,0,2100000,210,0.0771,1276,1209,0.0525,0.000608,0.0504
Coimbatore,11.0168,76.9558,Salbutamol,Pharmacy,6,2024,Southwest Monsoon,0,2100000,210,0.0721,2090,2055,0.0167,0.000995,0.0846
Coimbatore,11.0168,76.9558,Salbutamol,Pharmacy,7,2024,Southwest Monsoon,0,2100000,210,0.1221,2056,1939,0.0569,0.000979,0.0831
Coimbatore,11.0168,76.9558,Salbutamol,Pharmacy,9,2024,Southwest Monsoon,0,2100000,210,0.2677,1715,1595,0.07,0.000817,0.0688
Coimbatore,11.0168,76.9558,Ondansetron,Government Hospital,1,2023,Winter,0,2100000,210,0.1455,5777,5646,0.0227,0.002751,0.2395
Coimbatore,11.0168,76.9558,Ondansetron,Government Hospital,2,2023,Winter,0,2100000,210,0.3268,4590,4348,0.0527,0.002186,0.1896
Coimbatore,11.0168,76.9558,Ondansetron,Government Hospital,3,2023,Pre-monsoon,0,2100000,210,0.1191,6210,5577,0.1019,0.002957,0.2577
Coimbatore,11.0168,76.9558,Ondansetron,Government Hospital,6,2023,Southwest Monsoon,1,2100000,210,0.426,11125,10684,0.0396,0.005298,0.4642
Coimbatore,11.0168,76.9558,Ondansetron,Government Hospital,7,2023,Southwest Monsoon,0,2100000,210,0.1468,6250,5637,0.0981,0.002976,0.2594
Coimbatore,11.0168,76.9558,Ondansetron,Government Hospital,9,2023,Southwest Monsoon,0,2100000,210,0.2057,5670,5178,0.0868,0.0027,0.235
Coimbatore,11.0168,76.9558,Ondansetron,Government Hospital,10,2023,Northeast Monsoon,0,2100000,210,0.0954,5809,5052,0.1303,0.002766,0.2408
Coimbatore,11.0168,76.9558,Ondansetron,Government Hospital,12,2023,Northeast Monsoon,0,2100000,210,0.0566,6589,6438,0.0229,0.003138,0.2736
Coimbatore,11.0168,76.9558,Ondansetron,Government Hospital,1,2024,Winter,0,2100000,210,0.0661,6284,6036,0.0395,0.002992,0.2608
Coimbatore,11.0168,76.9558,Ondansetron,Government Hospital,2,2024,Winter,0,2100000,210,0.1518,7516,6673,0.1122,0.003579,0.3125
Coimbatore,11.0168,76.9558,Ondansetron,Government Hospital,3,2024,Pre-monsoon,0,2100000,210,0.1535,7627,7582,0.0059,0.003632,0.3172
Coimbatore,11.0168,76.9558,Ondansetron,Government Hospital,5,2024,Pre-monsoon,1,2100000,210,0.1476,4135,3637,0.1204,0.001969,0.1705
Coimbatore,11.0168,76.9558,Ondansetron,Government Hospital,6,2024,Southwest Monsoon,1,2100000,210,0.163,11549,11643,0.0,0.0055,0.482
Coimbatore,11.0168,76.9558,Ondansetron,Government Hospital,7,2024,Southwest Monsoon,0,2100000,210,0.0644,5266,4484,0.1485,0.002508,0.218
Coimbatore,11.0168,76.9558,Ondansetron,Government Hospital,8,2024,Southwest Monsoon,0,2100000,210,0.232,5042,5071,0.0,0.002401,0.2086
Coimbatore,11.0168,76.9558,Ondansetron,Government Hospital,9,2024,Southwest Monsoon,0,2100000,210,0.2172,5388,4607,0.145,0.002566,0.2231
Coimbatore,11.0168,76.9558,Ondansetron,Government Hospital,10,2024,Northeast Monsoon,0,2100000,210,0.1267,5347,4819,0.0987,0.002546,0.2214
Coimbatore,11.0168,76.9558,Ondansetron,Government Hospital,11,2024,Northeast Monsoon,0,2100000,210,0.061,6257,6184,0.0117,0.00298,0.2597
Coimbatore,11.0168,76.9558,Ondansetron,Government Hospital,12,2024,Northeast Monsoon,0,2100000,210,0.1948,4390,3929,0.105,0.00209,0.1812
Coimbatore,11.0168,76.9558,Ondansetron,Private Hospital,1,2023,Winter,0,2100000,210,0.1547,1178,1194,0.0,0.000561,0.0463
Coimbatore,11.0168,76.9558,Ondansetron,Private Hospital,2,2023,Winter,0,2100000,210,0.1761,1478,1390,0.0595,0.000704,0.0589
Coimbatore,11.0168,76.9558,Ondansetron,Private Hospital,3,2023,Pre-monsoon,0,2100000,210,0.2592,1537,1539,0.0,0.000732,0.0613
Coimbatore,11.0168,76.9558,Ondansetron,Private Hospital,4,2023,Pre-monsoon,0,2100000,210,0.3033,1541,1456,0.0552,0.000734,0.0615
Coimbatore,11.0168,76.9558,Ondansetron,Private Hospital,5,2023,Pre-monsoon,1,2100000,210,0.1317,2107,1903,0.0968,0.001003,0.0853
Coimbatore,11.0168,76.9558,Ondansetron,Private Hospital,6,2023,Southwest Monsoon,1,2100000,210,0.3998,2039,1981,0.0284,0.000971,0.0824
Coimbatore,11.0168,76.9558,Ondansetron,Private Hospital,7,2023,Southwest Monsoon,0,2100000,210,0.35,1299,1217,0.0631,0.000619,0.0513
Coimbatore,11.0168,76.9558,Ondansetron,Private Hospital,8,2023,Southwest Monsoon,0,2100000,210,0.0926,1456,1240,0.1484,0.000693,0.0579
Coimbatore,11.0168,76.9558,Ondansetron,Private Hospital,9,2023,Southwest Monsoon,0,2100000,210,0.1281,1719,1597,0.071,0.000819,0.069
Coimbatore,11.0168,76.9558,Ondansetron,Private Hospital,10,2023,Northeast Monsoon,0,2100000,210,0.109,974,964,0.0103,0.000464,0.0377
Coimbatore,11.0168,76.9558,Ondansetron,Private Hospital,11,2023,Northeast Monsoon,0,2100000,210,0.2262,1359,1262,0.0714,0.000647,0.0539
Coimbatore,11.0168,76.9558,Ondansetron,Private Hospital,12,2023,Northeast Monsoon,0,2100000,210,0.2973,1124,1091,0.0294,0.000535,0.044
Coimbatore,11.0168,76.9558,Ondansetron,Private Hospital,1,2024,Winter,0,2100000,210,0.3191,1057,990,0.0634,0.000503,0.0412
Coimbatore,11.0168,76.9558,Ondansetron,Private Hospital,2,2024,Winter,0,2100000,210,0.1542,1609,1581,0.0174,0.000766,0.0644
Coimbatore,11.0168,76.9558,Ondansetron,Private Hospital,3,2024,Pre-monsoon,0,2100000,210,0.1842,1520,1352,0.1105,0.000724,0.0606
Coimbatore,11.0168,76.9558,Ondansetron,Private Hospital,4,2024,Pre-monsoon,0,2100000,210,0.0537,1500,1493,0.0047,0.000714,0.0598
Coimbatore,11.0168,76.9558,Ondansetron,Private Hospital,5,2024,Pre-monsoon,1,2100000,210,0.5008,2720,2516,0.075,0.001295,0.111
Coimbatore,11.0168,76.9558,Ondansetron,Private Hospital,6,2024,Southwest Monsoon,1,2100000,210,0.4835,2218,1888,0.1488,0.001056,0.09
Coimbatore,11.0168,76.9558,Ondansetron,Private Hospital,7,2024,Southwest Monsoon,0,2100000,210,0.3378,1314,1333,0.0,0.000626,0.052
Coimbatore,11.0168,76.9558,Ondansetron,Private Hospital,8,2024,Southwest Monsoon,0,2100000,210,0.2191,1866,1884,0.0,0.000889,0.0752
Coimbatore,11.0168,76.9558,Ondansetron,Private Hospital,9,2024,Southwest Monsoon,0,2100000,210,0.0527,1353,1256,0.0717,0.000644,0.0536
Coimbatore,11.0168,76.9558,Ondansetron,Private Hospital,10,2024,Northeast Monsoon,0,2100000,210,0.3419,1561,1378,0.1172,0.000743,0.0624
Coimbatore,11.0168,76.9558,Ondansetron,Private Hospital,11,2024,Northeast Monsoon,0,2100000,210,0.1051,1407,1221,0.1322,0.00067,0.0559
Coimbatore,11.0168,76.9558,Ondansetron,Private Hospital,12,2024,Northeast Monsoon,0,2100000,210,0.1065,1016,873,0.1407,0.000484,0.0395
Coimbatore,11.0168,76.9558,Ondansetron,Primary Health Centre,1,2023,Winter,0,2100000,210,0.3179,331,324,0.0211,0.000158,0.0107
Coimbatore,11.0168,76.9558,Ondansetron,Primary Health Centre,3,2023,Pre-monsoon,0,2100000,210,0.2953,553,533,0.0362,0.000263,0.02
Coimbatore,11.0168,76.9558,Ondansetron,Primary Health Centre,4,2023,Pre-monsoon,0,2100000,210,0.0908,534,508,0.0487,0.000254,0.0192
Coimbatore,11.0168,76.9558,Ondansetron,Primary Health Centre,5,2023,Pre-monsoon,1,2100000,210,0.3675,923,864,0.0639,0.00044,0.0355
Coimbatore,11.0168,76.9558,Ondansetron,Primary Health Centre,6,2023,Southwest Monsoon,1,2100000,210,0.4055,691,619,0.1042,0.000329,0.0258
Coimbatore,11.0168,76.9558,Ondansetron,Primary Health Centre,7,2023,Southwest Monsoon,0,2100000,210,0.214,593,532,0.1029,0.000282,0.0217
Coimbatore,11.0168,76.9558,Ondansetron,Primary Health Centre,8,2023,Southwest Monsoon,0,2100000,210,0.1336,408,405,0.0074,0.000194,0.0139
Coimbatore,11.0168,76.9558,Ondansetron,Primary Health Centre,9,2023,Southwest Monsoon,0,2100000,210,0.0809,493,474,0.0385,0.000235,0.0175
Coimbatore,11.0168,76.9558,Ondansetron,Primary Health Centre,10,2023,Northeast Monsoon,0,2100000,210,0.1028,477,418,0.1237,0.000227,0.0168
Coimbatore,11.0168,76.9558,Ondansetron,Primary Health Centre,11,2023,Northeast Monsoon,0,2100000,210,0.0625,465,451,0.0301,0.000221,0.0163
Coimbatore,11.0168,76.9558,Ondansetron,Primary Health Centre,1,2024,Winter,0,2100000,210,0.1465,427,379,0.1124,0.000203,0.0147
Coimbatore,11.0168,76.9558,Ondansetron,Primary Health Centre,2,2024,Winter,0,2100000,210,0.2124,381,376,0.0131,0.000181,0.0128
Coimbatore,11.0168,76.9558,Ondansetron,Primary Health Centre,3,2024,Pre-monsoon,0,2100000,210,0.2254,479,488,0.0,0.000228,0.0169
Coimbatore,11.0168,76.9558,Ondansetron,Primary Health Centre,4,2024,Pre-monsoon,0,2100000,210,0.2702,449,451,0.0,0.000214,0.0156
Coimbatore,11.0168,76.9558,Ondansetron,Primary Health Centre,5,2024,Pre-monsoon,1,2100000,210,0.4419,1223,1168,0.045,0.000582,0.0481
Coimbatore,11.0168,76.9558,Ondansetron,Primary Health Centre,6,2024,Southwest Monsoon,1,2100000,210,0.3921,894,877,0.019,0.000426,0.0343
Coimbatore,11.0168,76.9558,Ondansetron,Primary Health Centre,7,2024,Southwest Monsoon,0,2100000,210,0.2113,448,413,0.0781,0.000213,0.0156
Coimbatore,11.0168,76.9558,Ondansetron,Primary Health Centre,8,2024,Southwest Monsoon,0,2100000,210,0.0813,402,349,0.1318,0.000191,0.0137
Coimbatore,11.0168,76.9558,Ondansetron,Primary Health Centre,9,2024,Southwest Monsoon,0,2100000,210,0.1793,343,321,0.0641,0.000163,0.0112
Coimbatore,11.0168,76.9558,Ondansetron,Primary Health Centre,10,2024,Northeast Monsoon,0,2100000,210,0.2258,404,411,0.0,0.000192,0.0137
Coimbatore,11.0168,76.9558,Ondansetron,Primary Health Centre,11,2024,Northeast Monsoon,0,2100000,210,0.3438,486,456,0.0617,0.000231,0.0172
Coimbatore,11.0168,76.9558,Ondansetron,Pharmacy,1,2023,Winter,0,2100000,210,0.1836,1378,1313,0.0472,0.000656,0.0547
Coimbatore,11.0168,76.9558,Ondansetron,Pharmacy,2,2023,Winter,0,2100000,210,0.224,1220,1039,0.1484,0.000581,0.048
Coimbatore,11.0168,76.9558,Ondansetron,Pharmacy,3,2023,Pre-monsoon,0,2100000,210,0.1383,1122,980,0.1266,0.000534,0.0439
Coimbatore,11.0168,76.9558,Ondansetron,Pharmacy,5,2023,Pre-monsoon,1,2100000,210,0.2187,1849,1639,0.1136,0.00088,0.0745
Coimbatore,11.0168,76.9558,Ondansetron,Pharmacy,6,2023,Southwest Monsoon,1,2100000,210,0.4365,2523,2179,0.1363,0.001201,0.1028
Coimbatore,11.0168,76.9558,Ondansetron,Pharmacy,7,2023,Southwest Monsoon,0,2100000,210,0.1194,1146,1063,0.0724,0.000546,0.0449
Coimbatore,11.0168,76.9558,Ondansetron,Pharmacy,8,2023,Southwest Monsoon,0,2100000,210,0.2146,1164,1129,0.0301,0.000554,0.0457
Coimbatore,11.0168,76.9558,Ondansetron,Pharmacy,9,2023,Southwest Monsoon,0,2100000,210,0.2649,787,755,0.0407,0.000375,0.0298
Coimbatore,11.0168,76.9558,Ondansetron,Pharmacy,10,2023,Northeast Monsoon,0,2100000,210,0.3393,1145,1165,0.0,0.000545,0.0449
Coimbatore,11.0168,76.9558,Ondansetron,Pharmacy,11,2023,Northeast Monsoon,0,2100000,210,0.0999,1328,1354,0.0,0.000632,0.0526
Coimbatore,11.0168,76.9558,Ondansetron,Pharmacy,12,2023,Northeast Monsoon,0,2100000,210,0.1716,991,910,0.0817,0.000472,0.0384
Coimbatore,11.0168,76.9558,Ondansetron,Pharmacy,1,2024,Winter,0,2100000,210,0.2451,1047,966,0.0774,0.000499,0.0408
Coimbatore,11.0168,76.9558,Ondansetron,Pharmacy,2,2024,Winter,0,2100000,210,0.1878,1320,1274,0.0348,0.000629,0.0522
Coimbatore,11.0168,76.9558,Ondansetron,Pharmacy,3,2024,Pre-monsoon,0,2100000,210,0.2518,918,841,0.0839,0.000437,0.0353
Coimbatore,11.0168,76.9558,Ondansetron,Pharmacy,4,2024,Pre-monsoon,0,2100000,210,0.0868,1367,1385,0.0,0.000651,0.0542
Coimbatore,11.0168,76.9558,Ondansetron,Pharmacy,5,2024,Pre-monsoon,1,2100000,210,0.4762,1845,1692,0.0829,0.000879,0.0743
Coimbatore,11.0168,76.9558,Ondansetron,Pharmacy,7,2024,Southwest Monsoon,0,2100000,210,0.2377,981,949,0.0326,0.000467,0.038
Coimbatore,11.0168,76.9558,Ondansetron,Pharmacy,8,2024,Southwest Monsoon,0,2100000,210,0.1485,1246,1192,0.0433,0.000593,0.0491
Coimbatore,11.0168,76.9558,Ondansetron,Pharmacy,9,2024,Southwest Monsoon,0,2100000,210,0.2906,1615,1499,0.0718,0.000769,0.0646
Coimbatore,11.0168,76.9558,Ondansetron,Pharmacy,11,2024,Northeast Monsoon,0,2100000,210,0.3466,1027,921,0.1032,0.000489,0.0399
Coimbatore,11.0168,76.9558,Ondansetron,Pharmacy,12,2024,Northeast Monsoon,0,2100000,210,0.3046,1381,1174,0.1499,0.000658,0.0548
Coimbatore,11.0168,76.9558,Chloroquine,Government Hospital,1,2023,Winter,0,2100000,210,0.1292,4177,3772,0.097,0.001989,0.1723
Coimbatore,11.0168,76.9558,Chloroquine,Government Hospital,2,2023,Winter,0,2100000,210,0.2933,3906,3469,0.1119,0.00186,0.1609
Coimbatore,11.0168,76.9558,Chloroquine,Government Hospital,3,2023,Pre-monsoon,0,2100000,210,0.3462,2986,2756,0.077,0.001422,0.1222
Coimbatore,11.0168,76.9558,Chloroquine,Government Hospital,4,2023,Pre-monsoon,0,2100000,210,0.3096,3989,3481,0.1274,0.0019,0.1644
Coimbatore,11.0168,76.9558,Chloroquine,Government Hospital,5,2023,Pre-monsoon,0,2100000,210,0.3446,1366,1191,0.1281,0.00065,0.0542
Coimbatore,11.0168,76.9558,Chloroquine,Government Hospital,6,2023,Southwest Monsoon,1,2100000,210,0.2581,9214,8331,0.0958,0.004388,0.3839
Coimbatore,11.0168,76.9558,Chloroquine,Government Hospital,7,2023,Southwest Monsoon,1,2100000,210,0.3661,8304,7671,0.0762,0.003954,0.3457
Coimbatore,11.0168,76.9558,Chloroquine,Government Hospital,8,2023,Southwest Monsoon,1,2100000,210,0.5519,7733,6917,0.1055,0.003682,0.3217
Coimbatore,11.0168,76.9558,Chloroquine,Government Hospital,10,2023,Northeast Monsoon,0,2100000,210,0.1265,3630,3163,0.1287,0.001729,0.1493
Coimbatore,11.0168,76.9558,Chloroquine,Government Hospital,12,2023,Northeast Monsoon,0,2100000,210,0.1626,2837,2869,0.0,0.001351,0.116
Coimbatore,11.0168,76.9558,Chloroquine,Government Hospital,1,2024,Winter,0,2100000,210,0.2189,3249,3100,0.0459,0.001547,0.1333
Coimbatore,11.0168,76.9558,Chloroquine,Government Hospital,2,2024,Winter,0,2100000,210,0.2154,691,665,0.0376,0.000329,0.0258
Coimbatore,11.0168,76.9558,Chloroquine,Government Hospital,5,2024,Pre-monsoon,0,2100000,210,0.118,1334,1316,0.0135,0.000635,0.0528
Coimbatore,11.0168,76.9558,Chloroquine,Government Hospital,7,2024,Southwest Monsoon,1,2100000,210,0.6689,5526,5572,0.0,0.002631,0.2289
Coimbatore,11.0168,76.9558,Chloroquine,Government Hospital,8,2024,Southwest Monsoon,1,2100000,210,0.3004,9122,8242,0.0965,0.004344,0.38
Coimbatore,11.0168,76.9558,Chloroquine,Government Hospital,9,2024,Southwest Monsoon,1,2100000,210,0.2745,7113,6152,0.1351,0.003387,0.2956
Coimbatore,11.0168,76.9558,Chloroquine,Government Hospital,10,2024,Northeast Monsoon,0,2100000,210,0.0804,3850,3912,0.0,0.001833,0.1585
Coimbatore,11.0168,76.9558,Chloroquine,Government Hospital,11,2024,Northeast Monsoon,0,2100000,210,0.0997,1887,1799,0.0466,0.000899,0.076
Coimbatore,11.0168,76.9558,Chloroquine,Government Hospital,12,2024,Northeast Monsoon,0,2100000,210,0.168,5957,5518,0.0737,0.002837,0.247
Coimbatore,11.0168,76.9558,Chloroquine,Private Hospital,2,2023,Winter,0,2100000,210,0.245,1329,1179,0.1129,0.000633,0.0526
Coimbatore,11.0168,76.9558,Chloroquine,Private Hospital,3,2023,Pre-monsoon,0,2100000,210,0.2868,1421,1355,0.0464,0.000677,0.0565
Coimbatore,11.0168,76.9558,Chloroquine,Private Hospital,4,2023,Pre-monsoon,0,2100000,210,0.3118,1338,1220,0.0882,0.000637,0.053
Coimbatore,11.0168,76.9558,Chloroquine,Private Hospital,5,2023,Pre-monsoon,0,2100000,210,0.3341,1032,1017,0.0145,0.000491,0.0401
Coimbatore,11.0168,76.9558,Chloroquine,Private Hospital,6,2023,Southwest Monsoon,1,2100000,210,0.457,1976,1977,0.0,0.000941,0.0798
Coimbatore,11.0168,76.9558,Chloroquine,Private Hospital,7,2023,Southwest Monsoon,1,2100000,210,0.7339,2008,1871,0.0682,0.000956,0.0811
Coimbatore,11.0168,76.9558,Chloroquine,Private Hospital,8,2023,Southwest Monsoon,1,2100000,210,0.2137,1787,1592,0.1091,0.000851,0.0718
Coimbatore,11.0168,76.9558,Chloroquine,Private Hospital,9,2023,Southwest Monsoon,1,2100000,210,0.5086,2352,2253,0.0421,0.00112,0.0956
Coimbatore,11.0168,76.9558,Chloroquine,Private Hospital,10,2023,Northeast Monsoon,0,2100000,210,0.1228,1348,1312,0.0267,0.000642,0.0534
Coimbatore,11.0168,76.9558,Chloroquine,Private Hospital,11,2023,Northeast Monsoon,0,2100000,210,0.3282,1063,1062,0.0009,0.000506,0.0414
Coimbatore,11.0168,76.9558,Chloroquine,Private Hospital,12,2023,Northeast Monsoon,0,2100000,210,0.0535,1136,1016,0.1056,0.000541,0.0445
Coimbatore,11.0168,76.9558,Chloroquine,Private Hospital,1,2024,Winter,0,2100000,210,0.2085,1311,1131,0.1373,0.000624,0.0518
Coimbatore,11.0168,76.9558,Chloroquine,Private Hospital,2,2024,Winter,0,2100000,210,0.3321,1021,880,0.1381,0.000486,0.0397
Coimbatore,11.0168,76.9558,Chloroquine,Private Hospital,3,2024,Pre-monsoon,0,2100000,210,0.3015,1418,1338,0.0564,0.000675,0.0563
Coimbatore,11.0168,76.9558,Chloroquine,Private Hospital,4,2024,Pre-monsoon,0,2100000,210,0.2687,1411,1254,0.1113,0.000672,0.056
Coimbatore,11.0168,76.9558,Chloroquine,Private Hospital,5,2024,Pre-monsoon,0,2100000,210,0.1183,1065,1016,0.046,0.000507,0.0415
Coimbatore,11.0168,76.9558,Chloroquine,Private Hospital,6,2024,Southwest Monsoon,1,2100000,210,0.1826,2183,2200,0.0,0.00104,0.0885
Coimbatore,11.0168,76.9558,Chloroquine,Private Hospital,7,2024,Southwest Monsoon,1,2100000,210,0.2696,2641,2432,0.0791,0.001258,0.1077
Coimbatore,11.0168,76.9558,Chloroquine,Private Hospital,8,2024,Southwest Monsoon,1,2100000,210,0.6189,2266,2290,0.0,0.001079,0.092
Coimbatore,11.0168,76.9558,Chloroquine,Private Hospital,9,2024,Southwest Monsoon,1,2100000,210,0.5123,1976,1862,0.0577,0.000941,0.0798
Coimbatore,11.0168,76.9558,Chloroquine,Private Hospital,10,2024,Northeast Monsoon,0,2100000,210,0.0957,1295,1234,0.0471,0.000617,0.0512
Coimbatore,11.0168,76.9558,Chloroquine,Private Hospital,11,2024,Northeast Monsoon,0,2100000,210,0.2429,1285,1220,0.0506,0.000612,0.0508
Coimbatore,11.0168,76.9558,Chloroquine,Private Hospital,12,2024,Northeast Monsoon,0,2100000,210,0.3097,1112,950,0.1457,0.00053,0.0435
Coimbatore,11.0168,76.9558,Chloroquine,Primary Health Centre,1,2023,Winter,0,2100000,210,0.078,593,545,0.0809,0.000282,0.0217
Coimbatore,11.0168,76.9558,Chloroquine,Primary Health Centre,2,2023,Winter,0,2100000,210,0.3068,596,555,0.0688,0.000284,0.0218
Coimbatore,11.0168,76.9558,Chloroquine,Primary Health Centre,3,2023,Pre-monsoon,0,2100000,210,0.2606,743,674,0.0929,0.000354,0.028
Coimbatore,11.0168,76.9558,Chloroquine,Primary Health Centre,4,2023,Pre-monsoon,0,2100000,210,0.0702,677,582,0.1403,0.000322,0.0252
Coimbatore,11.0168,76.9558,Chloroquine,Primary Health Centre,5,2023,Pre-monsoon,0,2100000,210,0.268,694,640,0.0778,0.00033,0.0259
Coimbatore,11.0168,76.9558,Chloroquine,Primary Health Centre,7,2023,Southwest Monsoon,1,2100000,210,0.4577,1787,1651,0.0761,0.000851,0.0718
Coimbatore,11.0168,76.9558,Chloroquine,Primary Health Centre,8,2023,Southwest Monsoon,1,2100000,210,0.5348,1942,1740,0.104,0.000925,0.0784
Coimbatore,11.0168,76.9558,Chloroquine,Primary Health Centre,9,2023,Southwest Monsoon,1,2100000,210,0.2459,1370,1295,0.0547,0.000652,0.0543
Coimbatore,11.0168,76.9558,Chloroquine,Primary Health Centre,11,2023,Northeast Monsoon,0,2100000,210,0.2323,815,733,0.1006,0.000388,0.031
Coimbatore,11.0168,76.9558,Chloroquine,Primary Health Centre,1,2024,Winter,0,2100000,210,0.1714,900,840,0.0667,0.000429,0.0346
Coimbatore,11.0168,76.9558,Chloroquine,Primary Health Centre,3,2024,Pre-monsoon,0,2100000,210,0.2973,934,822,0.1199,0.000445,0.036
Coimbatore,11.0168,76.9558,Chloroquine,Primary Health Centre,4,2024,Pre-monsoon,0,2100000,210,0.3298,791,805,0.0,0.000377,0.03
Coimbatore,11.0168,76.9558,Chloroquine,Primary Health Centre,5,2024,Pre-monsoon,0,2100000,210,0.1604,848,842,0.0071,0.000404,0.0324
Coimbatore,11.0168,76.9558,Chloroquine,Primary Health Centre,6,2024,Southwest Monsoon,1,2100000,210,0.7044,1531,1448,0.0542,0.000729,0.0611
Coimbatore,11.0168,76.9558,Chloroquine,Primary Health Centre,8,2024,Southwest Monsoon,1,2100000,210,0.5284,1829,1709,0.0656,0.000871,0.0736
Coimbatore,11.0168,76.9558,Chloroquine,Primary Health Centre,9,2024,Southwest Monsoon,1,2100000,210,0.6936,1999,1871,0.064,0.000952,0.0808
Coimbatore,11.0168,76.9558,Chloroquine,Primary Health Centre,11,2024,Northeast Monsoon,0,2100000,210,0.1765,722,629,0.1288,0.000344,0.0271
Coimbatore,11.0168,76.9558,Chloroquine,Primary Health Centre,12,2024,Northeast Monsoon,0,2100000,210,0.2734,883,880,0.0034,0.00042,0.0339
Coimbatore,11.0168,76.9558,Chloroquine,Pharmacy,1,2023,Winter,0,2100000,210,0.1348,1119,1075,0.0393,0.000533,0.0438
Coimbatore,11.0168,76.9558,Chloroquine,Pharmacy,2,2023,Winter,0,2100000,210,0.1258,1312,1322,0.0,0.000625,0.0519
Coimbatore,11.0168,76.9558,Chloroquine,Pharmacy,3,2023,Pre-monsoon,0,2100000,210,0.1299,1838,1778,0.0326,0.000875,0.074
Coimbatore,11.0168,76.9558,Chloroquine,Pharmacy,4,2023,Pre-monsoon,0,2100000,210,0.2997,1671,1460,0.1263,0.000796,0.067
Coimbatore,11.0168,76.9558,Chloroquine,Pharmacy,5,2023,Pre-monsoon,0,2100000,210,0.2558,1819,1596,0.1226,0.000866,0.0732
Coimbatore,11.0168,76.9558,Chloroquine,Pharmacy,6,2023,Southwest Monsoon,1,2100000,210,0.4587,3704,3660,0.0119,0.001764,0.1524
Coimbatore,11.0168,76.9558,Chloroquine,Pharmacy,7,2023,Southwest Monsoon,1,2100000,210,0.1308,3983,3877,0.0266,0.001897,0.1641
Coimbatore,11.0168,76.9558,Chloroquine,Pharmacy,8,2023,Southwest Monsoon,1,2100000,210,0.3006,3220,2962,0.0801,0.001533,0.1321
Coimbatore,11.0168,76.9558,Chloroquine,Pharmacy,9,2023,Southwest Monsoon,1,2100000,210,0.5002,3982,3910,0.0181,0.001896,0.1641
